InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Region
560772,35916A,YELLOW FELT HANGING HEART W FLOWER,4,2011-07-20 16:12:00,0.63,,United Kingdom,Europe
545719,47566,PARTY BUNTING,4,2011-03-07 10:28:00,4.95,13344.0,United Kingdom,Europe
552304,48184,DOORMAT ENGLISH ROSE ,1,2011-05-08 15:15:00,7.95,12748.0,United Kingdom,Europe
573288,48194,DOORMAT HEARTS,10,2011-10-28 14:42:00,7.08,14194.0,United Kingdom,Europe
578551,23177,TREASURE ISLAND BOOK BOX,1,2011-11-24 15:05:00,2.25,12937.0,United Kingdom,Europe
572662,22941,CHRISTMAS LIGHTS 10 REINDEER,3,2011-10-25 12:54:00,8.5,15443.0,United Kingdom,Europe
550278,82583,HOT BATHS METAL SIGN,5,2011-04-15 13:15:00,4.96,,United Kingdom,Europe
569374,22540,MINI JIGSAW CIRCUS PARADE ,1,2011-10-03 16:14:00,0.83,,United Kingdom,Europe
C553478,22847,BREAD BIN DINER STYLE IVORY,-1,2011-05-17 11:47:00,16.95,17677.0,United Kingdom,Europe
556107,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-06-08 17:09:00,2.95,17360.0,United Kingdom,Europe
560422,16048,TEATIME ROUND PENCIL SHARPENER ,24,2011-07-18 15:14:00,0.12,16746.0,United Kingdom,Europe
572552,22867,HAND WARMER BIRD DESIGN,2,2011-10-24 17:07:00,4.13,14096.0,United Kingdom,Europe
551815,23078,ICE CREAM PEN LIP GLOSS ,24,2011-05-04 11:46:00,1.25,18065.0,United Kingdom,Europe
570465,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,1,2011-10-10 16:02:00,10.79,,United Kingdom,Europe
538345,84789,ENCHANTED BIRD PLANT CAGE,4,2010-12-10 14:45:00,3.75,13787.0,United Kingdom,Europe
536742,22451,SILK PURSE BABUSHKA RED,1,2010-12-02 13:14:00,3.35,16916.0,United Kingdom,Europe
541424,22325,MOBILE VINTAGE HEARTS ,1,2011-01-17 17:57:00,3.29,,United Kingdom,Europe
539492,48184,DOORMAT ENGLISH ROSE ,1,2010-12-20 10:14:00,14.43,,United Kingdom,Europe
545011,47566,PARTY BUNTING,1,2011-02-25 13:05:00,4.95,13666.0,United Kingdom,Europe
547248,21843,RED RETROSPOT CAKE STAND,1,2011-03-22 09:23:00,20.79,,United Kingdom,Europe
541698,82486,WOOD S/3 CABINET ANT WHITE FINISH,1,2011-01-20 19:16:00,7.95,14713.0,United Kingdom,Europe
540647,72232,FENG SHUI PILLAR CANDLE,1,2011-01-10 14:57:00,0.19,17406.0,United Kingdom,Europe
540538,47422,ASSORTED MONKEY SUCTION CUP HOOK,1,2011-01-09 14:36:00,0.42,17841.0,United Kingdom,Europe
580500,21498,RED RETROSPOT WRAP ,25,2011-12-04 12:52:00,0.42,17131.0,United Kingdom,Europe
552268,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,2011-05-08 11:49:00,0.55,14709.0,United Kingdom,Europe
573373,21892,TRADITIONAL WOODEN CATCH CUP GAME ,2,2011-10-30 13:37:00,1.25,14684.0,United Kingdom,Europe
545688,22763,KEY CABINET MA CAMPAGNE,2,2011-03-06 12:42:00,9.95,16033.0,United Kingdom,Europe
568949,90214S,"LETTER ""S"" BLING KEY RING",1,2011-09-29 15:13:00,0.83,,United Kingdom,Europe
556879,22493,PAINT YOUR OWN CANVAS SET,3,2011-06-15 12:07:00,1.65,16461.0,United Kingdom,Europe
569229,23198,PANTRY MAGNETIC  SHOPPING LIST,3,2011-10-02 14:56:00,1.45,14502.0,United Kingdom,Europe
574076,22557,PLASTERS IN TIN VINTAGE PAISLEY ,1,2011-11-02 15:38:00,3.29,,United Kingdom,Europe
568513,23296,SET OF 6 TEA TIME BAKING CASES,8,2011-09-27 12:36:00,1.25,13555.0,United Kingdom,Europe
561099,22804,CANDLEHOLDER PINK HANGING HEART,1,2011-07-25 11:01:00,2.95,14100.0,United Kingdom,Europe
553689,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,24,2011-05-18 14:07:00,0.79,17389.0,United Kingdom,Europe
561658,22320,BIRDS MOBILE VINTAGE DESIGN,1,2011-07-28 16:06:00,5.95,12743.0,Unspecified,
567186,23184,BULL DOG BOTTLE OPENER,2,2011-09-18 16:04:00,4.95,17073.0,United Kingdom,Europe
571328,22573,STAR WOODEN CHRISTMAS DECORATION,12,2011-10-17 11:27:00,0.85,12473.0,Germany,Europe
544776,84997d,CHILDRENS CUTLERY POLKADOT PINK,5,2011-02-23 11:39:00,8.29,,United Kingdom,Europe
564838,23087,ZINC  HEART T-LIGHT HOLDER,3,2011-08-30 12:43:00,2.46,,United Kingdom,Europe
575930,23225,CHERUB HEART DECORATION SILVER ,5,2011-11-11 17:58:00,1.63,,United Kingdom,Europe
557497,20712,JUMBO BAG WOODLAND ANIMALS,1,2011-06-20 15:20:00,4.13,,United Kingdom,Europe
540356,22738,RIBBON REEL SNOWY VILLAGE,1,2011-01-06 15:12:00,2.51,,United Kingdom,Europe
565541,22398,MAGNETS PACK OF 4 SWALLOWS,4,2011-09-05 12:00:00,0.39,14159.0,United Kingdom,Europe
571054,23126,FELTCRAFT GIRL AMELIE KIT,1,2011-10-13 13:58:00,4.95,14234.0,United Kingdom,Europe
536798,21877,HOME SWEET HOME MUG,6,2010-12-02 15:55:00,1.25,17838.0,United Kingdom,Europe
565840,22670,FRENCH WC SIGN BLUE METAL,2,2011-09-07 12:02:00,2.46,,United Kingdom,Europe
543021,22030,SWALLOWS GREETING CARD,12,2011-02-02 14:36:00,0.42,15421.0,United Kingdom,Europe
570374,21770,OPEN CLOSED METAL SIGN,1,2011-10-10 12:34:00,4.95,14719.0,United Kingdom,Europe
577535,20756,GREEN FERN POCKET BOOK,1,2011-11-20 14:07:00,0.85,14071.0,United Kingdom,Europe
578463,23367,SET 12 COLOUR PENCILS SPACEBOY ,16,2011-11-24 12:30:00,0.65,12757.0,Portugal,Europe
540838,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,24,2011-01-11 15:13:00,1.25,13862.0,United Kingdom,Europe
543099,22699,ROSES REGENCY TEACUP AND SAUCER ,72,2011-02-03 12:00:00,2.55,16684.0,United Kingdom,Europe
578445,21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,18,2011-11-24 12:25:00,0.79,15005.0,United Kingdom,Europe
539991,35443,RASTA IN BATH W SPLIFF ASHTRAY,1,2010-12-23 16:49:00,0.85,,United Kingdom,Europe
580727,23245,SET OF 3 REGENCY CAKE TINS,6,2011-12-05 17:17:00,10.79,14096.0,United Kingdom,Europe
574950,23434,3 RAFFIA RIBBONS 50'S CHRISTMAS ,9,2011-11-08 09:29:00,0.83,,United Kingdom,Europe
556682,22751,FELTCRAFT PRINCESS OLIVIA DOLL,4,2011-06-14 09:42:00,3.75,15358.0,United Kingdom,Europe
567384,21166,COOK WITH WINE METAL SIGN ,48,2011-09-20 10:23:00,2.41,17450.0,United Kingdom,Europe
540278,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-01-06 12:31:00,2.95,15719.0,United Kingdom,Europe
544470,22520,CHILDS GARDEN TROWEL BLUE ,12,2011-02-21 08:38:00,0.85,12707.0,France,Europe
543354,84520B,PACK 20 ENGLISH ROSE PAPER NAPKINS,12,2011-02-07 13:50:00,0.85,13458.0,United Kingdom,Europe
570479,84997D,CHILDRENS CUTLERY POLKADOT PINK,5,2011-10-10 16:58:00,4.15,17589.0,United Kingdom,Europe
576538,22111,SCOTTIE DOG HOT WATER BOTTLE,1,2011-11-15 12:42:00,4.95,14725.0,United Kingdom,Europe
556082,20676,RED RETROSPOT BOWL,3,2011-06-08 15:22:00,2.46,,United Kingdom,Europe
564872,22197,POPCORN HOLDER,100,2011-08-31 10:47:00,0.72,16083.0,United Kingdom,Europe
566400,23171,REGENCY TEA PLATE GREEN ,12,2011-09-12 13:16:00,1.65,17139.0,United Kingdom,Europe
571671,23210,WHITE ROCKING HORSE HAND PAINTED,6,2011-10-18 13:15:00,1.25,16940.0,United Kingdom,Europe
551010,22719,GUMBALL MONOCHROME COAT RACK,2,2011-04-26 09:52:00,2.46,,United Kingdom,Europe
573564,22939,ADULT APRON APPLE DELIGHT,4,2011-10-31 13:58:00,4.95,16127.0,United Kingdom,Europe
580730,21704,BAG 250g SWIRLY MARBLES,1,2011-12-05 17:28:00,1.63,,United Kingdom,Europe
551035,22727,ALARM CLOCK BAKELIKE RED ,4,2011-04-26 11:34:00,3.75,15065.0,United Kingdom,Europe
C572059,21242,RED RETROSPOT PLATE ,-12,2011-10-20 12:45:00,1.69,17346.0,United Kingdom,Europe
572675,23319,BOX OF 6 MINI 50'S CRACKERS,2,2011-10-25 13:20:00,2.49,17917.0,United Kingdom,Europe
566912,22077,6 RIBBONS RUSTIC CHARM,12,2011-09-15 14:05:00,1.95,14367.0,United Kingdom,Europe
567380,21039,RED RETROSPOT SHOPPING BAG,6,2011-09-20 10:06:00,2.55,12620.0,France,Europe
556108,20667,CHERRY BLOSSOM PURSE,1,2011-06-08 17:59:00,2.46,,United Kingdom,Europe
548893,20719,WOODLAND CHARLOTTE BAG,1,2011-04-04 15:54:00,1.63,,United Kingdom,Europe
537638,21846,PINK DIAMANTE PEN IN GIFT BOX,7,2010-12-07 15:28:00,4.21,,United Kingdom,Europe
572881,85036C,ROSE 1 WICK MORRIS BOXED CANDLE,90,2011-10-26 13:36:00,0.5,12748.0,United Kingdom,Europe
567613,23358,HOT STUFF HOT WATER BOTTLE,6,2011-09-21 11:49:00,3.75,13908.0,United Kingdom,Europe
557263,20676,RED RETROSPOT BOWL,72,2011-06-19 11:08:00,1.06,14646.0,Netherlands,
543629,84987,SET OF 36 TEATIME PAPER DOILIES,1,2011-02-10 15:55:00,3.75,,United Kingdom,Europe
568710,72586,SET OF 6 HALLOWEEN GHOST T-LIGHTS,2,2011-09-28 15:42:00,0.42,14649.0,United Kingdom,Europe
543277,21657,MILK BOTTLE WITH GLASS STOPPER ,2,2011-02-06 14:33:00,6.95,15808.0,United Kingdom,Europe
544167,21217,RED RETROSPOT ROUND CAKE TINS,1,2011-02-16 13:14:00,9.95,14755.0,United Kingdom,Europe
573576,22965,3 TRADITIONAl BISCUIT CUTTERS  SET,2,2011-10-31 14:09:00,4.13,14096.0,United Kingdom,Europe
547867,85152,HAND OVER THE CHOCOLATE   SIGN ,2,2011-03-27 13:56:00,2.1,13357.0,United Kingdom,Europe
540798,21094,SET/6 RED SPOTTY PAPER PLATES,6,2011-01-11 12:11:00,0.85,17365.0,United Kingdom,Europe
576212,23000,TRAVEL CARD WALLET TRANSPORT,24,2011-11-14 12:45:00,0.42,18082.0,United Kingdom,Europe
576078,23365,SET 12 COLOUR PENCILS LOVE LONDON,4,2011-11-13 16:22:00,0.65,14432.0,United Kingdom,Europe
539434,20682,RED RETROSPOT CHILDRENS UMBRELLA,1,2010-12-17 14:41:00,6.77,,United Kingdom,Europe
563585,22501,PICNIC BASKET WICKER LARGE,2,2011-08-17 17:01:00,9.95,17070.0,United Kingdom,Europe
579527,21810,CHRISTMAS HANGING STAR WITH BELL,48,2011-11-30 08:43:00,0.39,18210.0,United Kingdom,Europe
541104,90125C,TURQUOISE BERTIE GLASS BEAD CHARM,1,2011-01-13 14:29:00,1.63,,United Kingdom,Europe
576321,23215,JINGLE BELL HEART ANTIQUE SILVER,1,2011-11-14 14:59:00,2.08,14953.0,United Kingdom,Europe
563404,22630,DOLLY GIRL LUNCH BOX,12,2011-08-16 11:04:00,1.95,16303.0,United Kingdom,Europe
537666,22963,JAM JAR WITH GREEN LID,1,2010-12-07 18:36:00,1.66,,United Kingdom,Europe
546388,22081,RIBBON REEL FLORA + FAUNA ,1,2011-03-11 13:42:00,3.29,,United Kingdom,Europe
547498,22248,DECORATION  PINK CHICK MAGIC GARDEN,1,2011-03-23 12:24:00,0.85,15021.0,United Kingdom,Europe
575914,22867,HAND WARMER BIRD DESIGN,12,2011-11-11 16:31:00,2.1,17071.0,United Kingdom,Europe
569243,21524,DOORMAT SPOTTY HOME SWEET HOME,2,2011-10-03 09:44:00,8.25,13344.0,United Kingdom,Europe
557279,22925,BLUE GIANT GARDEN THERMOMETER,6,2011-06-19 12:10:00,5.95,18077.0,United Kingdom,Europe
560398,21563,RED HEART SHAPE LOVE BUCKET ,12,2011-07-18 14:10:00,2.95,12731.0,France,Europe
562716,20725,LUNCH BAG RED RETROSPOT,20,2011-08-08 15:35:00,1.65,14257.0,United Kingdom,Europe
567200,21989,PACK OF 20 SKULL PAPER NAPKINS,12,2011-09-19 10:15:00,0.85,16460.0,United Kingdom,Europe
577230,23365,SET 12 COLOUR PENCILS LOVE LONDON,48,2011-11-18 12:08:00,0.65,18034.0,United Kingdom,Europe
554993,22898,CHILDRENS APRON APPLES DESIGN,2,2011-05-29 14:13:00,1.95,17051.0,United Kingdom,Europe
545667,84625A,PINK NEW BAROQUECANDLESTICK CANDLE,1,2011-03-04 16:07:00,5.79,,United Kingdom,Europe
567128,21466,RED FLOWER CROCHET FOOD COVER,2,2011-09-16 14:04:00,3.75,18055.0,United Kingdom,Europe
561231,47566,PARTY BUNTING,8,2011-07-26 10:20:00,4.95,15855.0,United Kingdom,Europe
C540417,22197,SMALL POPCORN HOLDER,-10,2011-01-07 10:56:00,0.85,13680.0,United Kingdom,Europe
541596,22271,FELTCRAFT DOLL ROSIE,2,2011-01-19 16:18:00,2.95,17602.0,United Kingdom,Europe
562104,23168,CLASSIC CAFE SUGAR DISPENSER,11,2011-08-02 14:31:00,3.29,,United Kingdom,Europe
565207,22508,DOORSTOP RETROSPOT HEART,2,2011-09-01 16:46:00,3.75,16764.0,United Kingdom,Europe
573879,23462,ROCOCO WALL MIRROR WHITE,1,2011-11-01 13:21:00,19.95,15039.0,United Kingdom,Europe
537224,21481,FAWN BLUE HOT WATER BOTTLE,2,2010-12-05 16:24:00,2.95,13174.0,United Kingdom,Europe
576590,23311,VINTAGE CHRISTMAS STOCKING ,6,2011-11-15 14:30:00,2.55,16240.0,United Kingdom,Europe
553889,22430,ENAMEL WATERING CAN CREAM,4,2011-05-19 16:31:00,4.95,13405.0,United Kingdom,Europe
